0.65379	1.76151354	0.0034023138
0.65537	1.75990922	0.003415857
0.65696	1.7583027	0.0034296609
0.65854	1.75669389	0.0034437243
0.66012	1.75508276	0.0034580455
0.66171	1.75346933	0.0034726227
0.66329	1.75185356	0.0034874544
0.66488	1.75023537	0.0035025397
0.66646	1.74861478	0.0035178767
0.66804	1.74699171	0.0035334647
0.66963	1.74536611	0.0035493023
0.67121	1.74373807	0.0035653875
0.67279	1.7421074	0.0035817206
0.67438	1.74047422	0.0035982989
0.67596	1.7388384	0.0036151224
0.67754	1.7371999	0.00363219
0.67913	1.73555875	0.0036495004
0.68071	1.73391492	0.0036670525
0.68229	1.73226832	0.0036848461
0.68388	1.73061898	0.0037028796
0.68546	1.72896681	0.003721153
0.68704	1.72731184	0.0037396647
0.68862	1.72565404	0.0037584142
0.69021	1.72399333	0.0037774012
0.69179	1.72232972	0.0037966246
0.69337	1.7206632	0.0038160837
0.69495	1.71899368	0.0038357786
0.69654	1.71732118	0.003855708
0.69812	1.71564562	0.0038758721
0.6997	1.71396708	0.0038962692
0.70128	1.71228538	0.0039169007
0.70287	1.71060065	0.0039377643
0.70445	1.70891274	0.0039588609
0.70603	1.70722169	0.0039801894
0.70761	1.70552747	0.0040017496
0.70919	1.70383	0.0040235419
0.71077	1.7021293	0.0040455652
0.71236	1.70042535	0.0040678195
0.71394	1.69871811	0.0040903045
0.71552	1.69700752	0.0041130206
0.7171	1.6952936	0.0041359672
0.71868	1.69357632	0.004159144
0.72026	1.69185559	0.0041825517
0.72184	1.69013145	0.0042061895
0.72342	1.68840388	0.0042300574
0.725	1.68667284	0.0042541554
0.72659	1.6849383	0.0042784835
0.72817	1.6832002	0.0043030425
0.72975	1.68145861	0.0043278309
0.73133	1.67971339	0.0043528505
0.73291	1.67796452	0.0043781013
0.73449	1.67621209	0.0044035818
0.73607	1.67445601	0.0044292932
0.73765	1.6726962	0.0044552363
0.73923	1.67093269	0.0044814106
0.74081	1.66916546	0.0045078164
0.74239	1.66739449	0.0045344538
0.74397	1.66561973	0.0045613233
0.74555	1.66384113	0.0045884259
0.74713	1.66205875	0.0046157603
0.74871	1.66027247	0.0046433285
0.75029	1.65848237	0.0046711293
0.75186	1.65668831	0.0046991648
0.75344	1.65489032	0.0047274345
0.75502	1.65308839	0.0047559389
0.7566	1.65128248	0.0047846785
0.75818	1.64947257	0.0048136537
0.75976	1.64765857	0.0048428659
0.76134	1.64584058	0.004872314
0.76292	1.64401852	0.0049019993
0.7645	1.64219229	0.0049319234
0.76607	1.640362	0.004962085
0.76765	1.6385275	0.0049924867
0.76923	1.63668888	0.0050231271
0.77081	1.634846	0.0050540088
0.77239	1.63299896	0.0050851306
0.77396	1.6311476	0.0051164951
0.77554	1.62929203	0.0051481012
0.77712	1.62743215	0.0051799505
0.7787	1.62556789	0.0052120448
0.78028	1.62369934	0.0052443828
0.78185	1.62182635	0.0052769675
0.78343	1.61994902	0.0053097976
0.78501	1.61806727	0.005342875
0.78659	1.616181	0.0053762015
0.78816	1.61429032	0.0054097761
0.78974	1.61239513	0.0054436005
0.79132	1.61049542	0.0054776759
0.79289	1.60859115	0.005512003
0.79447	1.60668231	0.005546583
0.79605	1.60476887	0.0055814167
0.79762	1.60285079	0.0056165052
0.7992	1.60092812	0.0056518485
0.80077	1.59900072	0.0056874497
0.80235	1.59706866	0.0057233078
0.80393	1.59513188	0.0057594249
0.8055	1.59319034	0.0057958021
0.80708	1.59124402	0.0058324406
0.80865	1.5892929	0.0058693416
0.81023	1.58733694	0.0059065061
0.81181	1.58537618	0.0059439343
0.81338	1.58341053	0.0059816285
0.81496	1.58143992	0.0060195912
0.81653	1.57946449	0.0060578199
0.81811	1.57748403	0.0060963197
0.81968	1.57549865	0.0061350893
0.82126	1.57350819	0.0061741326
0.82283	1.57151268	0.0062134496
0.82441	1.56951223	0.0062530393
0.82598	1.56750669	0.0062929054
0.82755	1.5654959	0.006333052
0.82913	1.56348008	0.0063734753
0.8307	1.56145909	0.0064141795
0.83228	1.55943302	0.0064551634
0.83385	1.5574016	0.0064964335
0.83543	1.55536492	0.006537989
0.837	1.55332308	0.0065798286
0.83857	1.55127592	0.0066219566
0.84015	1.54922331	0.0066643772
0.84172	1.54716545	0.0067070867
0.84329	1.54510232	0.0067500867
0.84487	1.54303365	0.0067933843
0.84644	1.54095952	0.0068369783
0.84801	1.53888004	0.0068808679
0.84959	1.53679506	0.0069250574
0.85116	1.53470454	0.0069695487
0.85273	1.53260845	0.0070143434
0.8543	1.53050677	0.0070594434
0.85588	1.5283996	0.0071048476
0.85745	1.52628665	0.0071505637
0.85902	1.52416815	0.0071965878
0.86059	1.52204394	0.0072429246
0.86216	1.51991412	0.0072895731
0.86374	1.51777841	0.0073365412
0.86531	1.51563702	0.0073838249
0.86688	1.51348981	0.0074314292
0.86845	1.51133674	0.0074793562
0.87002	1.50917778	0.0075276079
0.87159	1.50701291	0.0075761863
0.87316	1.50484221	0.0076250907
0.87474	1.50266554	0.0076743261
